Time,speed,steering_angle,wheel_speed_front_left,wheel_speed_front_right,wheel_speed_rear_left,wheel_speed_rear_right,radar_forward_distance,radar_left_distance,radar_relative_speed,radar_address,radar_new_track,raw_can_src,raw_can_address,accelerometer_forward,accelerometer_right,accelerometer_down,gory_forward,gory_right,gory_down,gyro_bias_forward,gyro_bias_right,gyro_bias_down,gyro_uncalibrated_forward,gyro_uncalibrated_right,gyro_uncalibrated_down,live_gnss_qcom_latitude,live_gnss_qcom_longitude,live_gnss_qcom_speed,live_gnss_qcom_utc_timestamp,live_gnss_qcom_altitude,live_gnss_qcom_bearing,live_gnss_ublox_latitude,live_gnss_ublox_longitude,live_gnss_ublox_speed,live_gnss_ublox_utc_timestamp,live_gnss_ublox_altitude,live_gnss_ublox_bearing,raw_gnss_qcom_prn,raw_gnss_qcom_week_of_gps_time_of_reception,raw_gnss_qcom_time_pf_week_of_gps_time_of_reception,raw_gnss_qcom_pseudorange,raw_gnss_qcom_pseudorange_std,raw_gnss_qcom_pseudorange_rate,raw_gnss_qcom_pseudorange_rate_std,raw_gnss_ublox_prn,raw_gnss_ublox_week_of_gps_time_of_reception,raw_gnss_ublox_time_pf_week_of_gps_time_of_reception,raw_gnss_ublox_pseudorange,raw_gnss_ublox_pseudorange_std,raw_gnss_ublox_pseudorange_rate,raw_gnss_ublox_pseudorange_rate_std,route_id,VIN,accident_category,manufacturer,model
31,93.24784416403791,22.816428206775623,27.540612127123755,2.613915275057277,52.67453738238199,70.61075733181794,147.9531536351596,-26.47400184805394,10.625361412802818,570,1,1.4393858116755318,335,4.24647301435529,-8.378693770029846,0.6964689846009424,3.04421316050278,5.575480494595581,-1.877262736707676,-0.0271047190437429,-0.0796501576333529,-0.0365845645603374,0.0377126933499359,-0.0260213947880774,0.0214324804850643,67.41279413529062,25.990634059400836,48.75257688098359,157220700281.9532,699.7658012078721,12.758808963978773,-32.37568134548911,-24.870273206888896,10.94904598312776,715778806934.0217,543.142492262369,148.0481995304513,38,1628,1499,172.2883828362527,2.400867686096513,6.404108236778173,4.397213522856266,15,334,1124,44.28178111742675,9.41332749218025,0.8359520955819266,4.156353152965636,55,VIN_0,0,Tesla,Model S
32,11.32910767125914,31.57395072454084,43.58215952718611,76.02170843637506,69.77611784747874,6.1907585617183685,195.42532755952072,-15.929815446191022,7.771140844273816,898,1,9.321467234781752,217,-9.662168958163123,4.658253851516417,6.315162909381474,-1.6032040557983969,3.5930508144340543,6.148210379307002,-0.0750605297197818,-0.0467146910695111,-0.0980103941245761,-0.0095736785793382,0.0104506978176331,-0.0046905794191941,-55.25984860536058,10.198948600477394,45.87245300485114,549809327977.1128,247.30683740151093,177.6590368948957,-79.18598284903781,35.17012712506019,28.63634055592588,487861174762.2596,499.9649504686479,88.16417820480048,3,602,243,3.672767886026751,4.984950070872004,3.1809034747980904,2.406810006944694,18,1763,52,189.2709925356539,4.96798779868397,7.862318434276948,0.5565395595169775,39,VIN_0,0,Tesla,Model S
33,86.72983581128692,21.995037283623844,81.5602284472964,51.89527413153711,72.44784184441362,30.70095494737085,9.90190322230351,-42.54769724181835,-29.169849843237348,328,1,3.981191292871316,997,-5.178746216904562,-3.4530095903576203,-8.970719020435169,1.647558707174028,-5.468114251147586,-9.611256028486586,-0.0362735813801731,0.02925483566756,-0.0179784221756116,0.0607542894245914,0.0258548448300387,-0.0909408739714983,18.67367782089832,170.73182534862815,9.818570723914055,843553216161.3884,319.9912792823613,277.91956477427925,-86.3690842992729,-170.86061362201465,48.5262382210376,183707643215.1888,344.15178028038684,59.528126774515336,18,1826,70,40.56966428747874,5.711552808456214,9.163343827558084,8.27967255553986,18,722,488,114.42534864556436,4.263080998849402,5.680080621263059,7.897326535192376,68,VIN_0,0,Tesla,Model S
34,44.57342034412508,-34.76097675460143,37.81620753557055,59.741523183031184,69.75982943573858,6.030121171269299,123.0872967417746,-30.347294864856742,-24.2951134230708,157,0,6.564190170566132,18,-1.3165849824371136,-7.108030353166184,7.184440890774539,-4.1616722679346285,1.1348204950680874,-4.605383538923991,-0.0536939692266997,0.0754591902360807,-0.0251853622909292,0.0657259445066284,-0.0420856229640443,-0.015207335848903,-87.38940016842521,64.13169464687189,1.5951152404223456,575912927680.7228,706.7442727180803,137.63074534468592,50.14266448576197,-102.7914186817252,11.639195529427363,783904761703.416,470.5035790915961,42.95961710086059,32,45,1946,60.242738368468494,9.0868436692115,8.835533625009376,3.220188825601352,0,639,1200,158.98529075712295,2.919619201849495,9.721885945910294,1.3844775124329856,43,VIN_0,0,Tesla,Model S
35,47.82947279301134,-17.872445680532138,85.30880364801206,50.009842326354814,57.03318050062896,7.449960085321061,6.528682162732413,-7.997159105781982,-23.934825484674658,855,0,8.381948875089133,230,3.0861803437393647,-7.926670230815231,-2.952201635023428,-1.5300565942803672,-3.7464033857300327,-1.0278450469912492,-0.0987590903218348,0.075800104844106,0.0716906624156782,-0.0681123701671139,-0.0003498418186059,-0.0923914639497971,11.919709082707982,-104.33073483120153,31.780699646765324,68666087512.01403,191.17108597211163,276.2729846020326,63.31297202978129,-20.502931848046387,4.9621509486498905,414437797350.9785,413.4915375305652,252.1469175520158,38,1360,658,117.33461831716212,9.906938378950066,7.105231647714845,1.0946758601375497,27,648,1898,162.8757563126243,5.340506471082763,0.9730091778590544,7.234916562410381,45,VIN_0,0,Tesla,Model S
36,65.85192387610552,37.813767559025024,51.514087416126856,51.39352300432631,58.42435224683664,18.372979827382007,68.37921108513353,44.18955615289745,-5.147236536467933,433,1,-4.185930671009701,788,-6.072279384166556,5.653883984309527,-0.9865240410901172,-0.4394409341514187,-6.015718410135465,-7.141944154359116,0.0050686561873253,0.0346683448321233,-0.0339552959954974,-0.0216204821714348,-0.0009943419648895,-0.0083642211551651,47.82774380172921,-108.55861354184732,17.32518871190689,653240252734.2493,618.5037956301337,213.9794552979952,-81.53519730494631,-45.845297654699664,37.04901300296839,677849112681.2827,483.1190547845904,96.82628640499264,37,728,1877,23.643963732029796,8.24401388624215,3.2118087451399924,3.859586300441843,7,1428,1436,57.04544360080068,8.329611037202154,0.6442086777516698,8.08328664543483,87,VIN_0,0,Tesla,Model S
37,11.563319452967225,-40.76623753561353,10.179094075819972,76.19346240118722,70.3323157387462,29.91691170641946,105.755150621625,-26.96101223460205,29.93996117177646,332,1,-9.50508653513648,66,-1.347823812833461,8.020799385451419,5.768468871182947,5.126494801967334,0.6873475556386754,-4.543187248894196,0.0207236380339112,-0.0684654398890023,-0.0419144324646832,0.0991730969011813,-0.0022551335917477,-0.0452295620099574,-56.48279657884407,-101.74893789690344,43.77921966502945,622166454830.5875,845.5976956263784,164.57487303452675,45.28373501888956,-151.347413902464,20.72518879270822,665937094570.3984,347.74589940470946,335.53276133162467,24,1213,298,154.24552252763826,5.017104516207738,2.6238647466629184,5.618622356522788,42,1880,1185,129.54433872650185,3.751525814516603,7.068246882630199,6.366061885569142,65,VIN_0,0,Tesla,Model S
38,7.2394547623585215,-12.56563218528948,68.33721496134537,81.93309085435183,91.04046841225076,81.1974589367935,181.3980978429213,38.99546762803337,-7.601519308016233,878,1,3.2712520175154847,602,9.311636471097454,-9.595247667383152,-9.842075342101664,4.771811694201764,-4.485805815142212,-7.299738148180886,-0.062783511067001,-0.0414872131758524,0.0344639721935068,-0.0081048352351343,-0.0224207862540424,0.0226516023348032,72.29990431112441,-28.84679823266705,26.92297854120893,304530844913.1846,548.6252373806492,31.071535032215287,20.84369391287205,-52.37471620650517,7.952749773725387,537262170696.9423,472.8596333658486,3.253953604368598,2,1820,1495,47.42864972482064,3.5637704420862706,3.1382544456275365,5.40684892366362,25,271,947,150.28307748410197,2.638481058502098,2.1912186176167623,3.6174396015946297,71,VIN_0,0,Tesla,Model S
39,90.09132781084932,4.017575097298419,67.11002667087355,24.764312697025392,33.73203503727663,69.57298413354755,142.80412641302829,-29.817187997038086,25.22496071513005,746,1,-8.755934591334572,324,-6.768198599656898,-5.336866466473607,-8.232952245434603,3.3654334475369616,9.737502993160373,5.160977674910434,0.0719395002155253,-0.0392352065479643,0.0210381803983336,0.0159148563735111,-0.0603330134804591,0.0925362895177823,-69.66486771869697,-175.12170569067723,11.92727460563968,66159799945.20196,838.9936378614599,11.141236658199642,-33.728759408615645,-168.5320615570136,27.85453127051897,926585206539.6334,726.929765717999,359.1562253070142,34,1797,1015,194.29220692338285,6.667025375835824,1.6462560624038325,2.013793319309535,18,611,270,181.15216654477783,6.2463763323695645,0.8265067861501996,0.6948059181563759,44,VIN_0,0,Tesla,Model S
40,20.60818509838688,18.054940757901846,34.050473595794095,29.347971976419807,44.02479283087067,96.79735476828957,17.587505324360574,42.59586383694965,-26.904917384771096,25,1,-0.7099317359984862,715,-7.023066589662226,-2.4180370374220512,3.809051456598034,1.2425842514050185,-5.999296078980292,-5.559001987599617,0.0565490872374118,-0.0071559718863094,-0.0429720729782073,0.0851516467223923,-0.0470340843260272,-0.0713778495602566,48.059438696171895,58.404529118373006,15.13378040731756,693815040830.7346,663.5760689583332,152.07149746660116,-51.384127446126605,-10.874681526587068,25.010336793250698,497873873564.25073,480.3865351202137,347.7423459358117,2,1905,487,19.810645782664828,0.6831506835240053,2.7985832202182257,3.512004419472881,30,103,1068,12.971983119096064,7.135306573490915,8.891686853992404,0.5198235936575735,13,VIN_0,0,Tesla,Model S
41,64.72144066466873,-29.65445447025928,9.163645832867996,74.85671922061296,36.48940881584301,45.87905498298495,19.584883029424425,-3.5508489556377185,-0.1818098376422412,572,0,-2.9442653558548653,807,4.55370885550785,3.627046299725469,-8.293904999784367,-7.828483653486364,-3.3075819214614866,-1.517715528582107,0.041968704810617,0.0468568976679976,0.0143766821981971,-0.0983817600643767,0.0654786443702644,0.087432506276176,-28.598911218203256,143.91945542739808,45.21526529877407,325125873514.2586,421.80591414340375,22.896174193036632,10.074469825694392,-132.6528345931897,33.989993716077635,182705670540.26407,247.9544112764358,23.065197441960205,46,446,14,180.50802860500815,7.87070996039823,5.244804014874186,9.19866557429024,11,738,1193,8.905190910284876,4.015648290915474,1.9942257072885483,5.681445224858013,66,VIN_0,0,Tesla,Model S
42,50.172032711640256,-6.863791250659922,23.926106287815465,14.091007067445291,5.623587709564671,52.83739317472816,179.67299812704542,34.796778034850306,-11.220645645936925,658,1,0.1359757795128224,250,7.162404114637212,1.263324082203301,4.3806430416053015,-2.199621822812441,7.740860237145924,0.506471561907782,-0.0442702357063557,0.0878589732205644,-0.0804425497492036,-0.0583673062275894,0.0850980292756944,0.0910829837620092,24.415935605049118,25.742030970948548,3.62293566689092,544178838023.11945,639.126704076171,33.7210064463089,70.27541488427397,60.552284544087485,9.464472321200857,849373862392.09,29.58768350205654,220.31415568701416,18,103,1769,105.2560943245124,3.943941691531163,1.2779581451401456,1.3480540335930755,17,1231,1932,181.1183418362452,6.203425346429694,7.205653989005611,9.685989458320831,86,VIN_0,0,Tesla,Model S
43,22.62416010203941,-13.04175992788448,24.356213353958967,93.6761067580521,19.612587889109147,0.20956568224193,144.20854895763148,13.968857685880444,23.911391845710284,788,1,0.1639989607532666,672,0.8766029834731643,7.608838326780241,-5.726849740415647,1.7017857084764805,8.974946377085057,2.663053314104694,0.0625146713831473,-0.0641144355578456,-0.0584521053352825,-0.0640142185445058,-0.0442111704974785,0.0087439036727413,77.04589254683643,16.042678354392706,18.6069789707924,608013235173.2433,734.8393379955962,262.4460436486244,-76.6251296282012,15.62386631093321,31.975482980948023,440644308193.23193,635.2818599705179,23.36964823033183,43,1039,928,154.39182489557314,1.50397319203176,0.7134091212249205,3.5689119624280963,26,1345,1942,3.2743074648371007,4.587069509451084,0.8636533610531838,6.293299298283567,6,VIN_0,0,Tesla,Model S
44,71.10864996808817,22.55681269332328,22.827796939925804,35.82028932783895,8.443943477170478,68.26534683073714,98.2021326800999,-43.03089106071057,16.219798175361895,98,1,-6.366064692840885,853,6.55927216998062,6.703271054444308,-9.11251853837702,-0.3718021105866249,9.884109714750238,5.926475248514034,0.09459432228478,0.0301775786372338,-0.0533548637282156,-0.0589752363322694,0.0205463880296715,0.0317516045476291,40.27235023067729,-154.21855802945413,25.467834066379385,596148672863.3013,871.5345977572388,258.81591282759786,37.72244566819151,68.20710912391462,8.134403796521617,247667006787.58148,976.8100076383024,314.844752549282,45,976,1942,66.4331050280206,2.980352896430733,6.149593131828796,8.081913841171957,16,193,1820,27.295976721859528,7.203922015901463,6.963264622303656,2.774355342570829,4,VIN_0,0,Tesla,Model S
45,91.72473759227464,1.5961415586511831,46.82170593854684,32.339945073930544,75.8166302427749,97.05014604574323,174.77729858168365,1.7419683425659611,-11.973086681361842,678,0,9.639926366623094,158,1.4702801245272603,8.218022023261074,-6.871260325311688,-0.0618227978833711,-1.4054913465772128,-5.534551173670299,-0.0499818678652376,0.0327769104081283,0.0501430263917965,0.0325537801027344,-0.0480699478468492,-0.0950857073392358,-19.12295567844511,0.6626754177199246,31.17113710837147,565355749342.8958,24.08819346941682,268.7500605591585,1.6739940598502585,79.95157505040811,4.908482282601073,373880794535.2546,923.1250586028408,253.44837854762832,26,1975,11,180.20717325768948,5.276430259870556,9.808200794827078,7.818422311016238,11,582,437,155.5244110718498,7.552797904616647,9.778282965921788,9.879567856440074,85,VIN_0,0,Tesla,Model S
46,34.10438555984756,2.906950741149622,62.91909486448666,3.69168653145171,43.18258436310249,72.48034037212828,80.9629704258424,-46.73691498428543,1.8604265850429516,864,0,-9.764515967440804,19,-6.897347111930914,-2.740622628081777,0.6096156680686153,2.767262090451659,-5.000113620213746,6.395464434542767,-0.0319179010386179,-0.0186939137387854,-0.084486633863114,0.0592926375997434,0.0393104485249994,0.0441458514375978,46.549025464710525,52.4344540306432,42.36970939054787,212265034966.3665,735.2754591226198,220.19865434394,51.29076404665554,-123.11531441001442,5.048729729500511,539838310658.81445,404.4959142092651,352.06114988046016,14,1504,51,24.504610906757705,6.274620421824152,9.042089512590234,0.5756197617079417,32,771,1818,0.6048965874160261,3.755330475883855,7.1249958642852,5.5638387318217255,38,VIN_0,0,Tesla,Model S
47,92.21833703960309,-6.8598153493851015,97.2624476688582,54.51527981267012,42.53888211087653,26.76045805296058,184.39155572014812,-42.50003060230235,26.506331660779857,607,0,2.9633855637521838,146,7.258973332261963,7.330321728619701,1.883098660245196,-7.183948418750887,0.0815051711650873,-3.6192325143237936,0.0695542153252459,0.0020512907485059,0.0626990644578645,-0.0583057777089263,0.0649028886766822,0.0025936682647848,-31.98190720784501,2.6319437279284443,3.7807894970460394,389600450565.3853,314.94093440839623,14.327883740412105,-9.930185579894982,104.90781758022872,6.542065288352761,535876130023.2114,723.6494546111992,22.57702278972253,0,1054,164,1.763942951365438,0.033918241721691,9.253225758962747,3.3039601172589728,37,448,712,110.30408253218783,8.534397405283645,5.608858598767867,1.0570036702834784,44,VIN_0,0,Tesla,Model S
48,38.9018658403844,26.082000582829323,55.66068622411212,34.85559053564976,90.40980538589938,99.83138648928754,148.89149842233826,28.23496567192757,17.233567751241758,897,1,8.21849709612345,41,-2.0146613387786854,-3.2270456534075915,-6.5667770764926825,-1.7001658858063848,9.215305253189452,2.621470688494247,-0.006466304007715,-0.0579034193272193,0.0848505370954711,0.051551036860516,0.06828604793713,-0.0388510643003117,10.010942273757763,164.32923326642623,36.686713516033656,794161895599.916,100.56486660083677,124.0495231847998,-40.651871623286574,103.34109117777484,21.963958000794754,868948694367.5953,30.39461284378864,213.6595503500939,45,1276,62,14.921140774402096,4.658549858308212,6.89184433810019,2.2994732811363647,33,496,1161,141.08399748586004,6.824144032291256,2.6800361448277155,0.2878600130441677,34,VIN_0,0,Tesla,Model S
49,75.99700997881453,-36.00528087310903,35.58939605474213,28.031062452151545,31.251646046223847,95.82364547690244,183.1990604543018,-41.57945826813106,-3.5206570699772683,766,0,2.4716986042476528,810,-3.9137837653320906,9.329616609443178,8.47153391500251,-9.114648457239904,-7.334496089731866,-6.700831501650075,0.0997175354019845,0.0191713398212828,-0.0748300577972964,-0.0038407026264899,-0.0024630076444653,0.0219732452405677,-68.35615570321244,53.946072121750746,38.5885516423382,731361173168.0571,603.902477794589,190.8532430780534,-57.42474776124778,148.3656332456693,0.9465160249279958,261076067328.9486,756.9438644900538,153.3000480057862,35,1582,168,138.34958587589853,3.9203990193895866,7.640216816272387,1.3912580564636323,31,544,1167,187.2865753283772,7.757469671672133,6.224169370025199,0.2178007035790274,2,VIN_0,0,Tesla,Model S
50,86.35340894411738,10.414536891946362,86.38668051987764,13.492727770562796,39.49848849586321,48.13494602920221,184.05210483215964,49.48057933160513,19.26123827667878,948,0,-2.278600444464667,948,-7.181348633173281,2.363077365981754,-5.929514799992357,-1.811001434018733,8.883868532275269,-2.471146382831717,0.0983447452243811,0.0004808686203474,0.0869611745654851,-0.0306790870717483,0.0458224813942001,0.0779006897725364,89.83776392654559,17.13761597147527,47.69148151559194,431127885162.3973,275.96857223856784,272.40979994512264,-6.268606440587462,70.8569129711837,30.6668908823882,676094324250.5883,266.9360567909388,187.86966870315868,27,1379,306,68.73648935928398,4.381255411091335,8.291387720089139,4.152312785807357,44,1785,1123,27.93804668730853,8.200819540615209,2.094620898201716,0.3471833211677066,42,VIN_0,0,Tesla,Model S
51,88.11578269115826,-3.2173981673620844,18.81087630031558,3.684870504227933,57.49109112162702,97.97806752064938,198.9331317276021,12.823798114536942,22.910945183441285,29,1,-7.566445652216753,136,5.714929322417797,3.3808900098773016,1.7455687155523023,-5.233085296536002,-6.837472710990813,-9.095287858639423,0.0200053151736424,0.0271054714047338,-0.0097299057835165,0.0196410959066034,0.0588128404362606,-0.0326000306848835,-24.514430088390668,103.6015316746495,7.59387991755146,55922881426.75423,675.2443956543176,263.95857419683165,2.1998603675400688,116.32841614461256,20.60511594766084,505511508798.1006,636.3059256444491,53.12649854952646,39,1692,600,16.049037539501356,2.8669029158312256,6.895019976455311,6.353394674791815,33,1621,1795,177.1003551227743,1.3078221851338023,2.964199302600493,8.30641176590332,61,VIN_0,0,Tesla,Model S
52,58.904543552670816,40.84172173436883,35.374434742333975,52.22291465640346,78.6529094666389,56.40590431980674,13.600982853087508,-5.435729299689072,3.0592898997414792,317,0,-3.535444910166847,79,-8.741480066991814,0.3288341786569901,-3.263625345433187,-8.28922281684319,-9.54265931027128,-8.988951727815559,0.0607770942328768,-0.0632067321194759,0.0755259234908009,0.0619437837223993,-0.0335678319509799,-0.048533659454907,22.99985379492459,-155.07582314645737,45.16954725125749,48679456024.87847,918.46635406943,98.82676270501284,-42.485413719895874,-28.832440535639563,34.99908464904303,274534113274.9984,488.8672701077976,200.5877932763485,48,1709,153,122.64465036946171,7.860362415398411,3.2301328195236536,6.654442458519579,19,1323,234,82.5889414355955,1.7832610153653194,3.1514927724686137,6.821029221394692,74,VIN_0,0,Tesla,Model S
