Time,speed,steering_angle,wheel_speed_front_left,wheel_speed_front_right,wheel_speed_rear_left,wheel_speed_rear_right,radar_forward_distance,radar_left_distance,radar_relative_speed,radar_address,radar_new_track,raw_can_src,raw_can_address,accelerometer_forward,accelerometer_right,accelerometer_down,gory_forward,gory_right,gory_down,gyro_bias_forward,gyro_bias_right,gyro_bias_down,gyro_uncalibrated_forward,gyro_uncalibrated_right,gyro_uncalibrated_down,live_gnss_qcom_latitude,live_gnss_qcom_longitude,live_gnss_qcom_speed,live_gnss_qcom_utc_timestamp,live_gnss_qcom_altitude,live_gnss_qcom_bearing,live_gnss_ublox_latitude,live_gnss_ublox_longitude,live_gnss_ublox_speed,live_gnss_ublox_utc_timestamp,live_gnss_ublox_altitude,live_gnss_ublox_bearing,raw_gnss_qcom_prn,raw_gnss_qcom_week_of_gps_time_of_reception,raw_gnss_qcom_time_pf_week_of_gps_time_of_reception,raw_gnss_qcom_pseudorange,raw_gnss_qcom_pseudorange_std,raw_gnss_qcom_pseudorange_rate,raw_gnss_qcom_pseudorange_rate_std,raw_gnss_ublox_prn,raw_gnss_ublox_week_of_gps_time_of_reception,raw_gnss_ublox_time_pf_week_of_gps_time_of_reception,raw_gnss_ublox_pseudorange,raw_gnss_ublox_pseudorange_std,raw_gnss_ublox_pseudorange_rate,raw_gnss_ublox_pseudorange_rate_std,route_id,VIN,Country,Vehicle_Make,Vehicle_Model,Autonomy_Level,accident_category
30,20.374722506412358,13.28247404745536,68.2775815162661,15.45648597169398,93.96163277479249,90.28505063606454,80.69067142393418,17.44168919185087,3.4395894843358263,631,1,-6.644752695734706,661,-2.0442481668536816,-0.8568840986675959,2.5671593182240837,0.49430751500349324,9.98433776642161,-2.4541717925094897,0.04013004880070775,-0.039010744740055614,-0.09684538304676514,-0.05604491737840807,-0.011344987700347045,0.06353420544601451,61.65826900578287,164.01184281805502,1.921737370223825,347071759240.5915,657.4558537735335,241.95983171690645,85.07083350557207,89.50024531312857,15.04428889991255,819508593915.9445,702.5959360748152,31.79189369953933,24,493,1791,64.08337802161974,6.0361761909220215,9.073920994517273,1.5625628862969299,42,1169,1481,156.68218443654482,2.028764861337903,4.143793835326597,3.1090761538245983,51,1HGCM82633A337392,Singapore,Cruise,Bolt,Level 5,0
31,46.294021701345066,-1.8772553656892796,20.695053792580577,17.897610716659827,95.81302425540838,21.892403908712087,113.3704954673786,1.0957853894665845,-13.260283741690628,41,1,8.404010197779442,289,6.563639342701947,-5.392188125065241,1.8550624189396068,-8.864083949848247,-2.069008734106614,-3.4703672787442486,-0.02971229680362933,0.05087460443598388,0.07647502432065459,-0.09774411378118622,-0.011949839748553417,-0.0494327419723549,4.10356322255447,102.90401248343352,8.694786233187573,992895946298.7972,829.5000469492913,191.61029903682646,-32.48191610959986,-142.06558475311067,23.679305900432272,938573113521.5695,490.787508961276,353.9523524991369,31,1379,648,14.54732862587087,5.877276384178604,2.0244033891716198,4.84722042457604,20,1426,338,14.503083771611092,6.519423370161826,1.7192673490194788,4.589946718761922,81,1HGCM82633A337392,Singapore,Cruise,Bolt,Level 5,0
32,4.809124152762124,34.94004162862316,36.77239223324447,98.50135227847173,71.75451680253052,68.16593140955615,198.28911054438942,48.98695759699278,-20.75368829194294,311,0,-1.0643455800990669,555,6.438425221647552,-5.1097745878308505,7.037019845320774,-4.289525802599856,9.784085994358563,9.05106632323588,-0.09553928946261017,-0.05351320252502148,-0.03954973775743338,-0.02771589938567491,-0.004295745503090059,-0.03130591272263686,70.10692475062737,113.583986226187,49.771045129232384,401083736929.1018,260.1828386574995,202.95380059697905,-42.11562617517431,155.38508543951718,42.74502695012474,369101250526.6409,951.8116594423469,311.94110868663057,41,976,1225,166.52530672434204,2.677433005568015,4.095586383680497,6.001006845158452,24,475,509,198.3380453077286,6.661763254943306,3.8542222045231647,2.947608649917055,10,1HGCM82633A337392,Singapore,Cruise,Bolt,Level 5,0
33,76.41984811814328,-33.649285692106474,30.88735001573466,37.330068508157396,89.04717768989563,50.94208326256796,70.8816330330619,13.861052771426898,-18.435436261244245,738,0,9.685803805864559,487,9.465788383674475,5.208542522583068,6.83372081935066,1.3918062278633485,-8.036946301657565,-4.608025987274724,0.026910310573795226,0.07124733019627116,0.04242870249415112,-0.03434763245699744,0.0056259721560883574,-0.06551142399984128,34.22628800222252,55.50476244972651,43.32113187522182,146749927708.15726,527.8849365953403,269.20874444865666,-12.771643052746526,-173.8198387876274,15.921531981197589,553672402323.0283,304.83511183604094,230.78253281172644,37,922,78,109.64569836081218,0.5361976919421341,5.694115981902086,5.530680392105229,38,1025,1241,119.36590702752925,4.143056819337117,2.4263101193592265,8.623191411330952,99,1HGCM82633A337392,Singapore,Cruise,Bolt,Level 5,0
34,79.45460858464027,21.00407959620277,59.00892465650238,75.32544870331104,4.529548337069866,33.122924413683045,68.90535833248819,1.110004269195521,-15.849770288135623,123,0,7.120888913043551,950,-5.373973041444948,4.127941690288191,-7.991931081148569,-0.29445738231243723,0.6498499786643404,-9.210256782730283,-0.09042565350582524,0.08331439357580181,-0.016779272385924873,-0.024708593286088543,-0.05363712857901808,-0.006516334517717645,73.56841655541274,17.201530924251273,27.233880499925956,636150978735.4089,653.980091251338,18.451518212198526,23.546931774204353,-159.99993725741973,41.92758225191979,405195164849.8687,47.77079047954014,27.66305043497233,45,1274,1993,28.688970216251832,3.1486459724555935,1.2924294663904812,3.3169773876338757,41,924,1208,97.77717303611657,7.413579019771637,1.6352287700575163,7.382914116717185,38,1HGCM82633A337392,Singapore,Cruise,Bolt,Level 5,0
35,76.42612128276409,26.297922294977553,95.48564985679293,60.25252239640366,30.74054499814998,69.93273212439112,89.47397887915565,16.49220910266284,-14.431189414298263,625,1,4.005127309578743,114,7.714000818960834,9.453033242607166,-4.717187827363494,-1.5959006487030596,0.22490039636124948,6.707499718156026,0.016001256869755467,-0.02227146559220175,-0.027755816600714342,-0.024446941605812733,-0.04787780968588569,0.03261738813626447,68.06535139247418,12.678176161415308,5.6720772539872675,805706690931.4312,847.4460377343047,348.8669015683787,-54.61424292468378,165.09141414341718,21.23476659482347,602639036039.3254,743.6928537807916,199.15685938307195,20,684,1606,128.63372565508814,6.799840087483448,7.185869586973121,8.410358461576369,36,1396,1021,164.68721028375333,6.690061489375489,8.72511791371062,4.131169478202665,74,1HGCM82633A337392,Singapore,Cruise,Bolt,Level 5,0
36,53.47855805612686,11.703764091818528,15.548280997799925,0.8514599329615624,59.522265789944306,59.59241765099163,20.49152087941557,5.261626394689301,-2.770571234015499,536,0,-8.432455649515925,658,8.960425880376526,0.42511499700251143,6.3922356321445974,-3.952167765298496,-0.9707500474413688,8.940490441973722,-0.052758847226020804,-0.042549462832736355,0.004503767695912736,-0.04231031556865333,-0.03711329687511088,0.023230778208629885,-81.66774107739961,66.67758991360972,43.32927151906444,550071075546.5693,52.824801704387305,357.70320233940123,42.13103857834972,152.94153962516543,48.24793642125287,908981399791.6915,306.8299984118522,22.82873773898549,43,876,1871,82.22710786644029,5.803961885418326,8.335959118050733,1.6369032387425675,47,1519,1894,123.12093303067834,1.5406735667713223,4.871950733937782,4.51554107974861,49,1HGCM82633A337392,Singapore,Cruise,Bolt,Level 5,0
37,5.848364907120029,-32.737165565652205,84.77237601849832,22.668964626866806,53.937744363762675,43.66267502822807,22.205755791976344,-35.86268790888319,-12.286090316066584,798,1,2.8337848814066664,846,-1.3818291634657207,-7.34924322095506,7.274631428736328,0.29794683843375935,-1.0952773759915466,-4.02567161592446,-0.03871022245405589,0.08300503424047465,0.08534944301525374,0.06108909812456109,0.08579319654427617,0.06705121733489133,-85.2527823500895,-170.0056849427849,19.77822838344953,503921283410.9322,854.3966813864643,316.79202255698254,21.0735229275396,-43.726379568623855,5.337456183002997,923283084626.9297,228.96646676389398,201.05809864551173,17,1089,820,133.5131010788399,5.353583238179872,7.739523183587268,5.293708508601416,47,1949,939,35.32336946837597,0.6290118184732507,2.1598925703667495,6.269713545207665,16,1HGCM82633A337392,Singapore,Cruise,Bolt,Level 5,0
38,89.91534493781407,37.36660440945765,46.54942321522741,55.89160110026431,7.748987537531393,31.89796422377549,165.85024918709382,17.42475720065613,4.375582523936423,448,0,-5.862647153330133,416,-7.163317333952024,7.332606011691418,1.8512763158862544,-5.045640364485127,-5.7716472764331,-1.3318313994734723,0.02979573955866005,0.07118163176403236,-0.044651368879018216,-0.007321731729251241,-0.053148710951344304,-0.03785721138987011,0.9163397047857131,-136.0936557907342,31.27213441834155,263767881482.14804,616.870205278736,18.966193211833563,85.95027950946977,-64.60636728038769,13.577548420096697,828479825249.4987,100.62316704806184,214.13530749947412,12,1287,969,179.17675289284375,1.6818757377927729,5.8521293509137,0.8117983719050481,14,241,741,98.29767286805277,9.031592702018669,8.669851827964106,5.610180917419977,54,1HGCM82633A337392,Singapore,Cruise,Bolt,Level 5,0
39,44.91006989169141,-0.664974479170354,24.548090905394616,45.00137744804914,71.58115237688767,4.9430264787083456,158.80763751908938,-46.364865794763546,24.14716723130904,484,0,4.096612783615154,779,2.5944781660617267,-4.200726754304793,3.1703911340105364,-9.085883272078556,-1.6931244250527033,-8.994327308687936,0.07436960128906936,-0.06580781700983092,0.06610106783478015,-0.06764885795706821,-0.03691473303283614,0.03682831402378217,-13.208734576452102,-121.29661501003493,33.97262143805063,405754868334.64703,509.0434098855968,119.72838826678704,-8.037561989855305,68.49970753045034,15.306950142906317,227019300595.6864,63.694140347974496,1.7344244471591885,48,1807,1036,90.9128790341676,2.2304311150632463,1.3018213406433488,5.4400753176463965,26,678,1177,58.25638737867291,5.6243887953273575,3.0550634120906994,9.831044240373934,42,1HGCM82633A337392,Singapore,Cruise,Bolt,Level 5,0
40,36.005903107865144,-17.024034844468368,27.935176745451585,0.09028761664894303,64.25460503011163,12.356217979395334,98.04859304937266,31.90459569272403,9.065464953182612,798,0,-3.666610848882181,835,5.54216567235542,8.049614851351752,9.630620686067278,-4.340045746174475,-3.5344949829509,-4.895418540484123,0.08316692780141532,-0.09100730911453025,0.01005887690049885,0.02194417437036031,-0.029765141882097404,0.014305315048186634,42.37146771268871,154.17582281953565,26.326303041296267,176455165898.53397,852.7333403374989,114.0528074549729,37.87902894158151,116.16588086202665,34.39261857453634,611527714557.6577,486.4558020128297,22.130091522331448,27,275,1526,194.30195763595754,2.8148853161264986,3.3035849160708306,0.3415616685814915,29,1115,32,103.57685324507891,5.135638917132894,6.049561049405661,4.721242315866433,12,1HGCM82633A337392,Singapore,Cruise,Bolt,Level 5,0
41,4.910436119192063,38.37984729358101,83.98197646724088,8.181124554868424,52.84596547857976,69.95107271883754,58.442109511964865,16.41738156302064,-9.81090102525187,89,1,8.617587159125751,802,-5.17485572417645,7.098975904119801,-5.349266187795132,-2.590545436750542,-0.18393724813334345,1.1571358349557652,-0.025191597627370846,0.07523518634846613,0.09574294347160531,0.08531275238467137,0.03016855071498012,-0.02317287692164212,-70.9293340871298,80.55118976294722,13.744322965785527,821167598959.6848,910.9847046403589,309.4103040124751,8.83033458545674,-95.24231107248382,39.96668372259659,976423012770.4413,346.0849522624366,129.12123686649898,19,1850,535,122.10373289204992,3.2650491447318277,2.7427499761470875,0.15808617949453652,23,1661,1828,122.82741154238059,6.288153359798866,5.096244229308874,3.2317458130620036,42,1HGCM82633A337392,Singapore,Cruise,Bolt,Level 5,0
42,85.74601430762596,23.89615100548204,5.316827038295457,4.407065337519455,57.402458922898006,40.229707468310735,125.72438749947818,-30.73941794388234,-21.91791368371227,856,0,4.851055236322619,498,5.002319040454559,-8.088070060913871,6.769408911174374,-0.9517619667926098,9.510116792670456,-4.020237211637463,-0.0582631351263196,0.046287518594330085,-0.08485767074783263,-0.01170670306967539,-0.07653151812446046,0.014220469373908196,60.92887818237199,-128.31180186402855,26.647235275439947,935203086299.9681,302.7375425105173,212.8011974391479,1.632536610424296,53.726358048813125,8.571120032268025,38098372825.985016,976.9541198872939,77.96621147766456,30,1715,966,195.53966041548424,6.456662712214611,4.001076329014203,9.449284300160572,40,1241,1523,118.41797851641431,0.5478796029257438,9.135210644206747,6.055926644137038,71,1HGCM82633A337392,Singapore,Cruise,Bolt,Level 5,0
43,99.28419727863056,-6.024176712327488,75.99711128415396,87.9325375417464,32.099136535526384,69.43642450940567,2.3438315170578594,43.15911948615717,0.7021044879363387,792,0,-1.0379108242105133,635,6.818729567783588,-8.166531384396794,1.5304095149592651,9.943295597659397,9.6067897952368,5.038897501375505,0.0213073285984888,-0.0422067195847887,0.03912655853629288,0.008371841311941436,0.07711721101529931,-0.0825035753865001,18.755042211566106,-131.33541845838351,25.05167718858403,375468547773.06506,323.36654067944147,256.9084119933436,-68.86747703134859,-155.8043716311419,12.33073791425805,706698502123.968,148.63197427198637,292.0536351295741,49,100,641,115.90531396697243,9.19996382280716,1.3884394958222557,1.7927159739704257,47,532,1428,5.43673124147368,7.997739792142363,1.7405668786189399,3.377015961322641,32,1HGCM82633A337392,Singapore,Cruise,Bolt,Level 5,0
44,59.9608414877378,-4.944042328991209,25.168188102497425,73.39549644487478,83.59267184736198,54.874668603235236,4.42107224143129,19.559483677722795,4.48673098970098,950,0,-5.829278873423553,355,-1.493655274793941,-4.19351959860273,1.4163720870921086,1.2448299025233567,-8.007934108872556,-5.857859663768787,0.03494615579627036,-0.09312215188553215,0.07666577024641372,-0.09486239521546186,0.07178403361624039,0.01797088561249094,87.04705729460846,-22.477705194480023,36.85789795923829,691074537796.7421,490.8611441198094,190.27499064194177,32.391643328306415,-141.0828004317269,19.573242092784493,438021241351.3924,347.92641003532987,83.27869716373071,10,1694,567,63.00490717041265,1.9308918308635803,0.6327040342455048,2.8962084605229697,46,101,295,176.52755086266862,8.70120657865608,5.473309746804627,4.509028923762138,91,1HGCM82633A337392,Singapore,Cruise,Bolt,Level 5,0
45,72.90647739855167,-38.90638826522049,6.552330662812866,63.644241997428786,43.576636258964726,54.19330562983149,195.69972571576255,-39.10644804062111,-2.0501444540229095,835,1,-9.173241202402656,238,-8.995778179017663,-0.43860527262768834,-1.7856224293130136,2.9564989695837003,2.9044593417102416,3.371491197397429,-0.025419789749397,0.0967500481691535,0.07153497441078696,-0.021782868051463594,-0.029473739554593023,0.03254148366676818,-8.555995000904772,73.12828590395628,15.84267608594076,614287768486.9645,250.34686365992243,207.25443537911866,8.8126316110382,125.93356167382785,38.07056771596154,619528322909.2194,711.3259217573853,22.071305903930654,1,719,837,149.9610264846145,7.153377043869361,8.708040417702566,9.623032838044361,6,826,1535,165.79859870579867,7.652468506025322,6.043169308433571,1.5432725999258923,5,1HGCM82633A337392,Singapore,Cruise,Bolt,Level 5,0
46,26.65986896392588,-37.487582195369576,70.01535770852517,25.178444313573777,43.55431516507937,54.221403806432434,186.77191886671721,-14.897472916867791,-8.400793751888912,595,0,3.506493494986332,932,0.8363613358415094,6.434776665382564,6.64173223004558,-4.427771840654251,-9.80536703223677,0.27171175119724467,0.02451176417985601,0.09566018070164375,0.006756790114574973,-0.007746776784124804,0.04910818463619157,0.026798291251367512,-38.42972238450739,26.823563636935262,16.290037697382186,514230455456.8806,321.1696277531928,252.72995449119827,54.043028980236556,-113.51730656391612,28.56470235253234,63392545662.44816,358.34857397976305,108.99600675117324,30,1766,1985,38.78055699460812,5.851256978413405,9.484927111218148,4.8035746885356145,42,1870,1997,167.63682889888415,2.863832960598888,6.3254965361117685,8.632328140770355,36,1HGCM82633A337392,Singapore,Cruise,Bolt,Level 5,0
47,38.30327821496421,-42.73843371105262,2.990222957398314,9.945265603844344,17.787082572207126,2.184471561282064,136.94186865846086,34.60905157762846,-25.665652266143383,796,1,2.286708183271193,596,-0.911927828021927,-1.4733160516112065,1.879927820640546,-9.912645774317843,5.873499097532564,1.054029599504652,0.021089582226664377,0.09983296847268394,0.09085560185459679,0.03555569257582847,-0.08721214233084461,0.05490387963337215,-51.0283318766582,175.67869817346502,4.346657053073683,732730320330.8796,439.46960917992607,216.71466306247083,64.28334253915932,-21.020393273647556,24.707367900908505,377269100677.6341,864.541755785789,45.47378204339874,42,71,1190,189.65726918492678,8.893370432286202,1.828445788324773,2.386947950018575,21,317,1564,84.7637479507789,5.937817701880733,2.1043525887767087,3.203414621733592,61,1HGCM82633A337392,Singapore,Cruise,Bolt,Level 5,0
48,52.41259461783873,-37.08991165215804,94.15869815290478,72.93515302089072,36.63200248701286,77.95632331728268,3.0053239986987057,-5.681592577310099,21.44694408264018,692,1,-1.2656120296090698,22,-3.679749707924042,0.219592413766307,-2.59048496907681,-8.177162768696917,9.299509293819423,-4.994806642253753,-0.06028334694066417,0.012704506610439231,0.03487147361518936,0.07738100057037087,-0.06042047107470081,-0.061589573376930634,24.395653301039914,-0.4447989695320871,3.5566790396668435,752291107188.177,49.60800397224385,145.23476781952996,-25.690426883138258,51.69405211352594,34.51942180439852,207669838758.5819,151.36349180677976,4.524906786485561,29,1462,249,94.85211630874221,6.143076236651144,5.573235743783416,7.829936836052653,41,1627,1226,144.50445465840016,4.482237279066061,8.647661863355108,2.0757452462670702,91,1HGCM82633A337392,Singapore,Cruise,Bolt,Level 5,0
49,83.52921316138661,8.063655448609474,58.351232878921365,21.831973976557684,60.88934461463723,7.325995247832406,49.86178147248444,-14.716872941378647,-17.28738091166759,167,1,1.687217271710768,532,-9.614330161468516,1.82301266531071,-5.8832631622264,9.795893400651206,8.256280644559133,6.655988752890863,0.06548735482513379,-0.03618812942279137,-0.04363800748300944,0.07750409651038959,0.04053767495997265,0.05761128543369323,-43.78842264409754,-145.56859897520383,18.051927869845546,67100786494.381805,40.65239286704647,55.04678769148019,-53.52575988552252,107.81330321529305,18.657174412719858,635766848847.5853,982.5076858617258,114.93213078039686,46,717,1963,167.6485952010333,8.2265892605937,6.731196551799524,8.566827408826835,47,1583,184,70.8395836308495,0.7872006501922846,4.904465635488888,8.997347118909124,9,1HGCM82633A337392,Singapore,Cruise,Bolt,Level 5,0
